movie_id,imdb_id,title,overview,release_date,poster_path
59387,tt0289408,The Powerpuff Girls Movie,"The Powerpuff Girls Movie tells the origin story of how the Powerpuff Girls were created and how they came to be the defenders of Townsville. It was the first Hanna-Barbera/Cartoon Network Studios theatrical feature film since 1993's Once Upon a Forest, and is the only film based on a Cartoon Network series to be released theatrically.",7/3/2002,/qWiiB9RFKQSF4tpG2NWnZ0gjB9Q.jpg
26290,tt0263725,Me Without You,"During a long, hot summer in seventies London, young neighbors Holly and Marina make a childhood pact to be friends forever. For Marina, troubled, fiercely independent, determined to try everything, Holly stays the only constant in a life of divorcing parents, experimental drugs and fashionable self-destruction. But for Holly, a friendship that has never been equal gradually starts to feel like a trap.",11/1/2001,/424IEKHWFSH9TNBzNLcwCVzjpDs.jpg
6278,tt0253556,Reign of Fire,"In post-apocalyptic England, an American volunteer and a British survivor team up to fight off a brood of fire-breathing dragons seeking to return to global dominance after centuries of rest underground. The Brit -- leading a clan of survivors to hunt down the King of the Dragons -- has much at stake: His mother was killed by a dragon, but his love is still alive.",7/12/2002,/vZVXCj3jXzIPJUHLaQohzt2uTM3.jpg
4147,tt0257044,Road to Perdition,"Mike Sullivan works as a hit man for crime boss John Rooney. Sullivan views Rooney as a father figure, however after his son is witness to a killing, Mike Sullivan finds himself on the run in attempt to save the life of his son and at the same time looking for revenge on those who wronged him.",7/12/2002,/4jeoPpAtyPWMavXRPSrMYhy3BpK.jpg
1842,tt0068837,The Legend of Boggy Creek,A documentary-style drama based on true accounts of the Fouke Monster in Arkansas. It focuses on the lives of back country people and their culture while detailing certain sightings of the monster. This title was a drive-in B movie favorite for it's time.,8/1/1972,/pabw9hEV93OEDtXaHGWNunX2j4W.jpg
2721,tt0065234,Z,"Repression is the rule of the day in this film that skewers Greek governance of the 1960s. Z, a leftist rabble rouser, is killed in what appears to be a traffic accident. But given the political climate, the death of such a prominent activist raises troubling questions. Though it's too late to save Z's life, a postmortem examination suggests that the ruling party was behind his death. As the facts leak out, those who tell the truth pay the price for their honesty.",2/26/1969,/2cQwwetIBPbewL5MSTEvEFXZdmf.jpg
1364,tt0254455,Sex and Lucia,"Various lives converge on an isolated island, all connected by an author whose novel has become inextricably entwined with his own life.",8/24/2001,/gvErAg9bv7xOO3B40gottv6Bqip.jpg
8869,tt0271367,Eight Legged Freaks,"The residents of a rural mining town discover that an unfortunate chemical spill has caused hundreds of little spiders to mutate overnight to the size of SUVs. It's then up to mining engineer Chris McCormack and Sheriff Sam Parker to mobilize an eclectic group of townspeople, including the Sheriff's young son, Mike, her daughter, Ashley, and paranoid radio announcer Harlan, into battle against the bloodthirsty eight-legged beasts.",7/17/2002,/1hf7x6WmyXtL1MlY4eSlTbZ8Nzu.jpg
8665,tt0267626,K-19: The Widowmaker,"When Russia's first nuclear submarine malfunctions on its maiden voyage, the crew must race to save the ship and prevent a nuclear disaster.",7/19/2002,/ojUbKgXLeGr67XCuGVfU9KZh2rg.jpg
818,tt0295178,Austin Powers in Goldmember,"The world's most shagadelic spy continues his fight against Dr. Evil. This time, the diabolical doctor and his clone, Mini-Me, team up with a new foe -- '70s kingpin Goldmember. While pursuing the team of villains to stop them from world domination, Austin gets help from his dad and an old girlfriend.",7/26/2002,/c4Sus7BvVQM6i9M3Cr0U8Vw0L9f.jpg
33152,tt0246500,Who Is Cletis Tout?,A comedy about a hitman who sees everything in terms of the movies and how mistaken identity is getting in the way of recovering a stash of diamonds that was stolen and subsequently hidden more than 20 years earlier.,9/12/2001,/udHRTgyZa1Fh2ryrUbInDviJl6T.jpg
6404,tt0079641,Nosferatu the Vampyre,"Jonathan Harker is sent away to Count Dracula's castle to sell him a house in Virna, where he lives. But Count Dracula is a vampire, an undead ghoul living of men's blood. Inspired by a photograph of Lucy Harker, Dracula moves to Virna, bringing with him death and plague. An unusually contemplative version of Dracula, in which the vampire bears the cross of not being able to get old and die.",4/11/1979,/jHKzGYwf7P34vz8MhJBTN6cnaYD.jpg
5155,tt0035160,Ossessione,"Gino, a drifter, begins an affair with inn-owner Giovanna as they plan to get rid of her older husband.",5/16/1943,/zfpoVmKp33cB7C1TIAgDzSoMZny.jpg
3780,tt0058888,Red Beard,"Set in feudal times, novice physician, Yuzo Kayama, is sent to a poor infirmary expecting just to visit, but is infuriated to learn he must stay. He tries to provoke his termination, but is foiled by head doctor ""Red Beard"" (Toshiro Mifune), a man whose methods are as caring as they are unpredictable.",4/3/1965,/fo800fRcWtl3Zhs6tPHfXP4KBak.jpg
2675,tt0286106,Signs,A family living on a farm finds mysterious crop circles in their fields which suggests something more frightening to come.,8/2/2002,/hyZkNEbNgnciUVTyu4NZTjlCh4L.jpg
7451,tt0295701,xXx,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",8/9/2002,/86BnliVDBo2TjKmrgQTJIPHxAKd.jpg
2750,tt0274309,24 Hour Party People,"In 1976, Tony Wilson sets up Factory Records and brings Manchester's music to the world.",2/13/2002,/8f50NQ1wz6hdxfCISCPV8XQ6DII.jpg
6173,tt0274117,Read My Lips,She is almost deaf and she lip-reads. He is an ex-convict. She wants to help him. He thinks no one can help except himself.,10/17/2001,/1YIkOan9JzbBVAQRvq5fIjHHBAP.jpg
3640,tt0246772,Mostly Martha,"Martha is a single woman who lives for one passion: cooking. The head chef at a chic restaurant, Martha has no time for anything - or anyone - else. But Martha's solitary life is shaken when a fateful accident brings her sister's eight-year-old daughter, Lina, to her doorstep.",9/9/2001,/7nimF1VFLbcQ4juFfLdAN9czTJr.jpg
8653,tt0255589,The Isle,"Mute Hee-Jin is working as a clerk in a fishing resort in the Korean wilderness; selling baits, food and occasionally her body to the fishing tourists. One day she falls in love to Hyun-Shik, who is on the run for the police and rescues him with a fish hook, when he tries to commit suicide.",4/22/2000,/zl8QGUiyjkdS7JNoPeXB7HLzYJR.jpg
3127,tt0050894,The Revenge of Frankenstein,"Baron Frankenstein, working under the protective pseudonym Dr. Victor Stein, together with his assistant Dr. Kleve, transplants a dwarf's brain into another body and unleashes a deranged being.",6/1/1958,/iJOBQMX4SaOVfXeXUbi3T3Llb0T.jpg
32825,tt0055623,Wild in the Country,A troubled young man discovers that he has a knack for writing when a counselor encourages him to pursue a literary career.,6/15/1961,/2JAF45vEO5DKdyjw0cIQHMvi18g.jpg
26056,tt0275688,Snipes,"Erik is a hip-hop-lovin' teen living in Philadelphia who'd rather spend time listening to his idol, the rapper Prolifik. One day, Erik finds himself more entangled in Prolifik's life than he ever imagined possible: Prolifik's been kidnapped, his master tapes are gone, and, through a series of twisted events, the same people who are after the musician go after Erik, too.",9/13/2001,/ph8NTU1Ta9nU7GQahqEDn7rWiiW.jpg
4108,tt0293662,The Transporter,"Former Special Forces officer, Frank Martin will deliver anything to anyone for the right price, and his no-questions-asked policy puts him in high demand. But when he realizes his latest cargo is alive, it sets in motion a dangerous chain of events. The bound and gagged Lai is being smuggled to France by a shady American businessman, and Frank works to save her as his own illegal activities are uncovered by a French detective.",10/2/2002,/v3QIFUWgtVN4wejVuDZowuyJ20W.jpg
26680,tt0076704,Shock Waves,Visitors to a remote island discover that a reclusive Nazi commandant has been breeding a group of zombie soldiers.,7/15/1977,/ApYarwDS09ll1I1zZV9XFUe6aGe.jpg
977,tt0022458,Tabu,"The youngsters Matahi and Reri are in love with each other. The old warrior Hitu announces that Reri is to be the new chosen virgin for the gods. This means she must stay untouched, otherwise she and her lover will be killed. But Matahi abducts and escapes with her to an island ruled by the white man, where their gods would be harmless and powerless. Tabu is the last film from director F.W. Murnau; he died before the film’s premiere in a car accident.",3/18/1931,/qCzBRdULCGtMxnYDDhXkZKhmWLY.jpg
233,tt0080117,The Wanderers,The streets of the Bronx are owned by 60’s youth gangs where the joy and pain of adolescence is lived. Philip Kaufman tells his take on the novel by Richard Price about the history of the Italian-American gang ‘The Wanderers.’,7/13/1979,/oedFtX9hZZWpD7L5wkD0WxSteY2.jpg
5506,tt0048281,The Ladykillers,"A gang of five diverse oddball criminal types rent a two room apartment in an isolated house on a London cul-de-sac from an octogenarian widow with three pet parrots. The group's mastermind, Professor Marcus, tells her a cover story that they are members of an amateur string quintet and would like to use the rooms to hone their musical skills. In reality, they're plotting to rob a bank and plan to use Mrs. Wilberforce's naiveté and her Victorian sensibilities to their advantage.",12/8/1955,/9LJ6ZV59Q92LAJAbmb7xm9dUBGU.jpg
575,tt0250258,The Experiment,Das Experiment is a shocking psycho thriller about the potential for brutality that humans hide. Even more shocking is the fact that it’s based on an actual occurrence—a 1971 psychological experiment at Stanford University that was aborted prematurely when the experimenters lost control.,3/7/2001,/zhXDiq09JoWIXoLehK2F6ECzwks.jpg
1958,tt0283832,8 Women,"Eight women gather to celebrate Christmas in a snowbound cottage, only to find the family patriarch dead with a knife in his back. Trapped in the house, every woman becomes a suspect, each having her own motive and secret.",1/8/2002,/bJu4Gm7NQb2woPiIovrPD5jNWzf.jpg
129,tt0245429,Spirited Away,A ten year old girl who wanders away from her parents along a path that leads to a world ruled by strange and unusual monster-like animals. Her parents have been changed into pigs along with others inside a bathhouse full of these creatures. Will she ever see the world how it once was?,7/20/2001,/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg
72308,tt0318068,Shanghai Ghetto,"SHANGHAI GHETTO recalls the strange-but-true story of thousands of European Jews who were shut out of country after country while trying to escape Nazi persecution in the late 1930s. Left without options or entrance visas, a beacon of hope materialized for them on the other side of the world, and in the unlikeliest of places, Japanese-controlled Shanghai. Fleeing for their lives, these Jewish refugees journeyed to form a settlement in the exotic city, penniless and unprepared for their new life in the Far East. At the turn of the new millennium, filmmakers Dana Janklowicz-Mann and Amire Mann boldly snuck into China with two survivors and a digital camera to shoot at the site of the original Shanghai Ghetto, unchanged since WWII.",2/28/2002,/pSnmc99khdKV0VmfYvAENK6T4ko.jpg
2110,tt0281364,Wasabi,"Hubert is a French policeman with very sharp methods. After being forced to take 2 months off by his boss, who doesn't share his view on working methods, he goes back to Japan, where he used to work 19 years ago, to settle the probate of his girlfriend who left him shortly after marriage without a trace.",10/31/2001,/uo3MBDwn3o32GJzFyClm7r1ierb.jpg
